width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,time_elapsed,bonus,view_history,rt,load_time,stimulus,response,success,key_strokes,final_text,accuracy,question_order,wid
,,,,,,,,,,,html-button-response,114564,.50,,9682.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w71c4994
,,,,,,,,,,,html-button-response,137794,.50,,17528.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w71c4994
,,,,,,,,,,,html-button-response,533169,.50,,5440.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,w71c4994
,,,,,,,,,,,html-button-response,538645,.50,,5473.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w71c4994
,,,,,,,,,,,html-button-response,72539,.50,,37807.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wf3a3126
,,,,,,,,,,,html-button-response,75546,.50,,698.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wf3a3126
,,,,,,,,,,,html-button-response,313576,.50,,2207.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wf3a3126
,,,,,,,,,,,html-button-response,132138,.25,,29936.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w88f1b11
,,,,,,,,,,,html-button-response,151202,.25,,14579.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w88f1b11
,,,,,,,,,,,html-button-response,472113,.25,,3887.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w88f1b11
,,,,,,,,,,,html-button-response,49609,.50,,4971.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wda754a5
,,,,,,,,,,,html-button-response,54141,.50,,1768.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wda754a5
,,,,,,,,,,,html-button-response,289188,.50,,5265.0,,<p>The bonus amount you will receive is either -50 or +50 cents.</p>,0,,,,,,wda754a5
,,,,,,,,,,,html-button-response,291213,.50,,2023.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wda754a5
,,,,,,,,,,,html-button-response,92310,.25,,24418.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w25aec1b
,,,,,,,,,,,html-button-response,104972,.25,,9508.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w25aec1b
,,,,,,,,,,,html-button-response,407329,.25,,2536.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,w25aec1b
,,,,,,,,,,,html-button-response,410665,.25,,3334.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w25aec1b
,,,,,,,,,,,html-button-response,34894,.25,,1913.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w5dd4e7f
,,,,,,,,,,,html-button-response,39756,.25,,2493.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w5dd4e7f
,,,,,,,,,,,html-button-response,261771,.25,,934.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w5dd4e7f
,,,,,,,,,,,html-button-response,81711,.50,,1294.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w35b8034
,,,,,,,,,,,html-button-response,85133,.50,,1317.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w35b8034
,,,,,,,,,,,html-button-response,294219,.50,,2882.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w35b8034
,,,,,,,,,,,html-button-response,60719,.25,,16324.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w22e3f04
,,,,,,,,,,,html-button-response,64477,.25,,1081.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w22e3f04
,,,,,,,,,,,html-button-response,270533,.25,,1934.0,,<p>The bonus amount you will receive is either -25 or +25 cents.</p>,0,,,,,,w22e3f04
,,,,,,,,,,,html-button-response,271484,.25,,949.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w22e3f04
,,,,,,,,,,,html-button-response,112709,.50,,55063.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wf3c0714
,,,,,,,,,,,html-button-response,133063,.50,,11942.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wf3c0714
,,,,,,,,,,,html-button-response,736494,.50,,1905.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wf3c0714
,,,,,,,,,,,html-button-response,91418,.50,,28809.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,we3379d6
,,,,,,,,,,,html-button-response,104457,.50,,6818.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,we3379d6
,,,,,,,,,,,html-button-response,477861,.50,,2080.0,,<p>The bonus amount you will receive is either -50 or +50 cents.</p>,0,,,,,,we3379d6
,,,,,,,,,,,html-button-response,480243,.50,,2379.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,we3379d6
,,,,,,,,,,,html-button-response,86430,.25,,31171.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w0597382
,,,,,,,,,,,html-button-response,117764,.25,,26098.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w0597382
,,,,,,,,,,,html-button-response,589667,.25,,4426.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,w0597382
,,,,,,,,,,,html-button-response,594913,.25,,5240.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w0597382
,,,,,,,,,,,html-button-response,39042,.50,,3303.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wa5a8528
,,,,,,,,,,,html-button-response,50853,.50,,5782.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wa5a8528
,,,,,,,,,,,html-button-response,273162,.50,,1641.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wa5a8528
,,,,,,,,,,,html-button-response,51360,.50,,11851.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wa57de13
,,,,,,,,,,,html-button-response,55495,.50,,1880.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wa57de13
,,,,,,,,,,,html-button-response,453898,.50,,2272.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wa57de13
,,,,,,,,,,,html-button-response,45798,.25,,9183.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,we98a064
,,,,,,,,,,,html-button-response,50772,.25,,1430.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,we98a064
,,,,,,,,,,,html-button-response,293858,.25,,2050.0,,<p>The bonus amount you will receive is either -25 or +25 cents.</p>,0,,,,,,we98a064
,,,,,,,,,,,html-button-response,295327,.25,,1464.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,we98a064
,,,,,,,,,,,html-button-response,111563,.25,,6145.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wcb7d58b
,,,,,,,,,,,html-button-response,115439,.25,,1295.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wcb7d58b
,,,,,,,,,,,html-button-response,380487,.25,,1364.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wcb7d58b
,,,,,,,,,,,html-button-response,49812,.50,,15521.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w3ccd836
,,,,,,,,,,,html-button-response,75871,.50,,3053.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w3ccd836
,,,,,,,,,,,html-button-response,329407,.50,,1950.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w3ccd836
,,,,,,,,,,,html-button-response,67437,.50,,3028.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w2c459ee
,,,,,,,,,,,html-button-response,73003,.50,,2765.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w2c459ee
,,,,,,,,,,,html-button-response,294691,.50,,1352.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,w2c459ee
,,,,,,,,,,,html-button-response,295695,.50,,998.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w2c459ee
,,,,,,,,,,,html-button-response,51791,.50,,10524.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,waa2b5e3
,,,,,,,,,,,html-button-response,56292,.50,,1645.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,waa2b5e3
,,,,,,,,,,,html-button-response,313036,.50,,2297.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,waa2b5e3
,,,,,,,,,,,html-button-response,314861,.50,,1823.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,waa2b5e3
,,,,,,,,,,,html-button-response,29104,.50,,2677.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wbd65b7f
,,,,,,,,,,,html-button-response,33767,.50,,2226.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wbd65b7f
,,,,,,,,,,,html-button-response,244716,.50,,1314.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wbd65b7f
,,,,,,,,,,,html-button-response,33065,.50,,4461.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wac47b86
,,,,,,,,,,,html-button-response,36657,.50,,1461.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wac47b86
,,,,,,,,,,,html-button-response,279459,.50,,964.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wac47b86
,,,,,,,,,,,html-button-response,49283,.25,,2907.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,w0c50539
,,,,,,,,,,,html-button-response,56048,.25,,4137.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,w0c50539
,,,,,,,,,,,html-button-response,295391,.25,,4283.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,w0c50539
,,,,,,,,,,,html-button-response,46437,.25,,2361.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,,wcdfdd8e
,,,,,,,,,,,html-button-response,52332,.25,,1570.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,,wcdfdd8e
,,,,,,,,,,,html-button-response,415317,.25,,2207.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,,wcdfdd8e
,,,,,,,,,,,html-button-response,416788,.25,,1467.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,,wcdfdd8e
