width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,time_elapsed,bonus,view_history,rt,load_time,stimulus,response,success,key_strokes,final_text,accuracy,wid
,,,,,,,,,,,html-button-response,18511,.50,,2533.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w40397a8
,,,,,,,,,,,html-button-response,25735,.50,,1518.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w40397a8
,,,,,,,,,,,html-button-response,225570,.50,,787.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w40397a8
,,,,,,,,,,,html-button-response,331955,.25,,50164.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wf03474e
,,,,,,,,,,,html-button-response,354733,.25,,18102.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wf03474e
,,,,,,,,,,,html-button-response,645426,.25,,4386.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,wf03474e
,,,,,,,,,,,html-button-response,649332,.25,,3906.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wf03474e
,,,,,,,,,,,html-button-response,19246,.50,,12400.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w614cdc8
,,,,,,,,,,,html-button-response,35705,.50,,14303.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w614cdc8
,,,,,,,,,,,html-button-response,249971,.50,,3418.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,w614cdc8
,,,,,,,,,,,html-button-response,250905,.50,,934.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w614cdc8
,,,,,,,,,,,html-button-response,4483,.50,,2067.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w49099cd
,,,,,,,,,,,html-button-response,7610,.50,,1074.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w49099cd
,,,,,,,,,,,html-button-response,217715,.50,,849.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,w49099cd
,,,,,,,,,,,html-button-response,218707,.50,,991.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w49099cd
,,,,,,,,,,,html-button-response,22116,.50,,17220.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wab4f61a
,,,,,,,,,,,html-button-response,44248,.50,,16524.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wab4f61a
,,,,,,,,,,,html-button-response,282163,.50,,4197.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,wab4f61a
,,,,,,,,,,,html-button-response,286115,.50,,3951.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wab4f61a
,,,,,,,,,,,html-button-response,58554,.25,,34247.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wa2400fe
,,,,,,,,,,,html-button-response,72477,.25,,9437.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wa2400fe
,,,,,,,,,,,html-button-response,351408,.25,,5130.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wa2400fe
,,,,,,,,,,,html-button-response,64529,.50,,42995.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w13fbba7
,,,,,,,,,,,html-button-response,82553,.50,,11067.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w13fbba7
,,,,,,,,,,,html-button-response,412455,.50,,3674.0,,<p>The bonus amount you will receive is either -50 or +50 cents.</p>,0,,,,,w13fbba7
,,,,,,,,,,,html-button-response,417537,.50,,5079.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w13fbba7
,,,,,,,,,,,html-button-response,14800,.25,,9228.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w12872e3
,,,,,,,,,,,html-button-response,21507,.25,,3299.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w12872e3
,,,,,,,,,,,html-button-response,315571,.25,,3265.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,w12872e3
,,,,,,,,,,,html-button-response,318700,.25,,3126.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w12872e3
,,,,,,,,,,,html-button-response,12191,.50,,2567.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w764e1f2
,,,,,,,,,,,html-button-response,19391,.50,,4187.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w764e1f2
,,,,,,,,,,,html-button-response,423699,.50,,1290.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w764e1f2
,,,,,,,,,,,html-button-response,6174,.50,,2175.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wb71f6f0
,,,,,,,,,,,html-button-response,10382,.50,,1556.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wb71f6f0
,,,,,,,,,,,html-button-response,442058,.50,,1369.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wb71f6f0
,,,,,,,,,,,html-button-response,4783,.25,,2070.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w7815325
,,,,,,,,,,,html-button-response,8738,.25,,1383.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w7815325
,,,,,,,,,,,html-button-response,235918,.25,,964.0,,<p>The bonus amount you will receive is either -25 or +25 cents.</p>,0,,,,,w7815325
,,,,,,,,,,,html-button-response,236799,.25,,878.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w7815325
,,,,,,,,,,,html-button-response,39932,.25,,24390.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w3f91209
,,,,,,,,,,,html-button-response,49866,.25,,5534.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w3f91209
,,,,,,,,,,,html-button-response,333340,.25,,3260.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,w3f91209
,,,,,,,,,,,html-button-response,336759,.25,,3417.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w3f91209
,,,,,,,,,,,html-button-response,133653,.50,,120135.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w9eb5e40
,,,,,,,,,,,html-button-response,159035,.50,,12056.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w9eb5e40
,,,,,,,,,,,html-button-response,539566,.50,,12592.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w9eb5e40
,,,,,,,,,,,html-button-response,6257,.50,,3180.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wd311d9f
,,,,,,,,,,,html-button-response,10404,.50,,1607.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wd311d9f
,,,,,,,,,,,html-button-response,358709,.50,,1927.0,,<p>The bonus amount you will receive is either -50 or +50 cents.</p>,0,,,,,wd311d9f
,,,,,,,,,,,html-button-response,363621,.50,,4909.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wd311d9f
,,,,,,,,,,,html-button-response,17290,.25,,7918.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w480a190
,,,,,,,,,,,html-button-response,25153,.25,,3821.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w480a190
,,,,,,,,,,,html-button-response,423577,.25,,3626.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w480a190
,,,,,,,,,,,html-button-response,37167,.25,,3660.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wced23a6
,,,,,,,,,,,html-button-response,42734,.25,,1985.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wced23a6
,,,,,,,,,,,html-button-response,317709,.25,,8546.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wced23a6
,,,,,,,,,,,html-button-response,12661,.50,,6731.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,we74d609
,,,,,,,,,,,html-button-response,17015,.50,,1511.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,we74d609
,,,,,,,,,,,html-button-response,214140,.50,,760.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,we74d609
,,,,,,,,,,,html-button-response,14448,.25,,6154.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wec34513
,,,,,,,,,,,html-button-response,18423,.25,,1435.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wec34513
,,,,,,,,,,,html-button-response,229051,.25,,2195.0,,<p>The bonus amount you will receive is either -25 or +25 cents.</p>,0,,,,,wec34513
,,,,,,,,,,,html-button-response,230587,.25,,1534.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wec34513
,,,,,,,,,,,html-button-response,21391,.25,,13112.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w3b06b11
,,,,,,,,,,,html-button-response,36691,.25,,9065.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w3b06b11
,,,,,,,,,,,html-button-response,240922,.25,,1035.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w3b06b11
,,,,,,,,,,,html-button-response,26442,.25,,10205.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,wa900b3a
,,,,,,,,,,,html-button-response,36649,.25,,5429.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,wa900b3a
,,,,,,,,,,,html-button-response,493401,.25,,24840.0,,<p>The bonus amount you will receive is either -25 or +25 cents.</p>,0,,,,,wa900b3a
,,,,,,,,,,,html-button-response,509292,.25,,15885.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,wa900b3a
,,,,,,,,,,,html-button-response,5247,.25,,1516.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w56a4125
,,,,,,,,,,,html-button-response,8167,.25,,946.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w56a4125
,,,,,,,,,,,html-button-response,180673,.25,,1952.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w56a4125
,,,,,,,,,,,html-button-response,24058,.50,,5988.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w44f295b
,,,,,,,,,,,html-button-response,27306,.50,,581.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w44f295b
,,,,,,,,,,,html-button-response,228466,.50,,1086.0,,<p>The bonus amount you will receive is either -50 or +50 cents.</p>,0,,,,,w44f295b
,,,,,,,,,,,html-button-response,228994,.50,,526.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w44f295b
